Entries,Class,,,,,,,,,,,,,,,,,,,,
oğlum bak git 3 gün önce verdiğim siparislerimi az önce sorunsuz bir sekilde bana ulastiran an itibariyle online giyim alisverisine beni ikna etmis ilk göz ağrim sevdim seni sebastian  iphone uygulamasini oldukça basarili bulduğum alisveris sitesi  markafoni  limango gibi muadillerine nazaran markalari kategorize etmisler ve bu güzel olmus,5,,,,,,,,,,,,,,,,,,,,
morhipoda 55tl den 26tl ye indi diye satilan puma sirt çantasini  ayni gün 99tl den 55tl ye indi diyerekten giydiren site  bi bakiniyim ne varmis diye morhipoyu açinca uzun süredir girmediğim için mi artik nedense 15tl de indirim kuponu verdi  çantayi da görünce  kiyaslayayim bakalim var miymis puma indirimi baska sitelerde derken trendyolda bununla karsilastim  rengine kadar da ayni çanta he  kargosu her seyi dahil 17tl ye fazlasiyla giderli bir sirt çantam olmus oldu  trendyolda o fiyati görmesem durup dururken morhipodan da sirt çantasi almazdim muhtemelen  tesekkürler trendyol ,5,,,,,,,,,,,,,,,,,,,,
bu zamana kadar yaptiğim hiçbir alisveriste beni huzursuz etmeyen güzel alisveris sitesidir  fakat bir sikayetim var   çalisan bayanlardan ricam hiç olmazsa sabah saat 09:00 a kadar bitirmeyin ürünleri  bu ne aceledir bilemedim ki  hirs yapip erken kalkicam çaresi yok,5,,,,,,,,,,,,,,,,,,,,
güzel seyleri her zaman olmasa da uygun fiyata satmaya çabalayan kurulus  epey de basarilidir,5,,,,,,,,,,,,,,,,,,,,
pazartesi öğleden sonra aldiğim ürünü az önce bana ulastirarak tarafima saskinlik yasatan alisveris sitesi  bugüne kadar benzeri alisveris siteleriyle olan siparis deneyimlerim arasinda en hizli olarak tarihe geçtiler  ne siparislerimi biliyorum aldiktan sonra unuttuğum(daha doğrusu unutturulan)  1 5 aya yakin gönderim süresi olan,5,,,,,,,,,,,,,,,,,,,,
24 ağustosta siparis verdiğim bambi botlari 28 ağustosta bana ulastirarak sevindiren alisveris sitesidir,5,,,,,,,,,,,,,,,,,,,,
son günlerde kargolama hizi artmis sitedir  geçen ay aldiğim iki ayakkabi da 1 hafta içinde elimdeydi  oysa daha önceki alisverislerimde 2-3 hafta beklediğim olmustu  memnunum kendilerinden,5,,,,,,,,,,,,,,,,,,,,
dün aldiğim ayakkabilari bugün kargoya vererek ufak çapta bir rekora imza atmistir,5,,,,,,,,,,,,,,,,,,,,
yillar önce alip sonra da hiçbir yerde bulamadiğim parfümü satip beni mutlu eden site,5,,,,,,,,,,,,,,,,,,,,
bu saatte mail yoluyla ilettiğim iptal talebimi 5 dakika içinde gerçeklestirmis mükemmel müsteri,5,,,,,,,,,,,,,,,,,,,,
10 kasim özel diye ayri bir butiği olan ve bu butikte sadece atatürk imzali/portreli ürünler satan alisveris sitesi  ,5,,,,,,,,,,,,,,,,,,,,
diğer markalarin bu butikle bir ilgisi yok,5,,,,,,,,,,,,,,,,,,,,
takip ettiğim 3-5 alisveris sitesinden biri  çoğu zaman ilgimi çeken çok az sey olsa da  ara sira gerçekten kaliteli dediğim ürünler oluyor  severek takip ediyoruz,5,,,,,,,,,,,,,,,,,,,,
trend yol  modaya uygun yol mu  yoksa trendy ol  modaya uy mu   ismini bir türlü açikliğa kavusturamadim kendi içimde,5,,,,,,,,,,,,,,,,,,,,
 bugün sans eseri kampanyalari görmemle bir parfüm ve bir kazak siparisi verdiğim alisveris sitesi  fiyatlar son derece makuldü  hugo boss parfüm paketi yapmislar 130 liraya  yaklasik 150 ml parfüme denk geliyor  bence uygun  bunun yaninda tommy den bir kazak aldim o da yaklasik 140 liraydi  kisaca fiyatlar makuldü  fakat burada yazanlardan sonra tedarik konusunu gerçekten merak ediyorum  umarim zamaninda gönderebilirler  siparisler elime geçince burayi editlerim,5,,,,,,,,,,,,,,,,,,,,
bir kaç gün önce siparis elime geçti  paketlemesi son derece iyiydi  hugo boss un sik kutusunun yaninda(ikili parfüm için sik dizaynli bir kutu yapmislar büyükçe)  kendileri de koruma amaçli bir kutu hazirlamislar trendyol damgali gayet sikti  daha sonra da herhangi birsey için de kullanilabilir  bunun yaninda ürün de dedikleri zamanda geldi  parfümümü gayet severek kullaniyorum,5,,,,,,,,,,,,,,,,,,,,
ilk defa persembe günü siparis verdim ve ertesi gün kargoya verdiler ürünümü  tedarik süresi 1 hafta demislerdi sasirdim  benim sansima olsa gerek  bakalim simdi kargonun gelmesini bekliyorum  belki de bu hizin nedeni kendi kreasyonlari olan milladan siparis vermemdir,5,,,,,,,,,,,,,,,,,,,,
dün verdigim siparisin teslimat tarihi 24-31 ocak tarihleri arasinda olmasina ragmen  yarin elime ulasacagini söyleyerek beni sasirtmis ve mutlu etmis alisveris sitesi,5,,,,,,,,,,,,,,,,,,,,
online alisveris siteleri içinde en hizlisi  kampanya bitince göndereceklerini söyledikleri ürünleri 2 günde göndererek takdirimi kazandilar,5,,,,,,,,,,,,,,,,,,,,
limango ve markafoni benzeri bir grup alisveris sitesi http://googl/mphv8? adresinde barinmaktadir,5,,,,,,,,,,,,,,,,,,,,
çesitlerinin yavas yavas arttigi cilgin alisveris sitelerine bir alternatif davetiye için http://getirnet/r03 ,5,,,,,,,,,,,,,,,,,,,,
henuz yeni olmasina karsin gayet basarili bir site benim siparislerim 2 gun icerisinde bana ulasti istanbulda yasamama ragmen internetten alisveris cilginliginin yeni urunu umarim sapitip daha pahali ya da yavas hala getirmezler uyelik icin http://bitly/dlo0tt ,5,,,,,,,,,,,,,,,,,,,,
oldukça hizli güvenilir ve nazik çalisanlara sahip alisveris sitesi,5,,,,,,,,,,,,,,,,,,,,
hizla büyümekteler durduramiyoruz,5,,,,,,,,,,,,,,,,,,,,
bir kere kiçinizi kaldirmadan online güvenli alisverisi yapmanizi saglar bulamayacaginiz ürünleri bir çirpida karsiniza çikarir eger marka tutkunuysaniz marka ürünleri ucuza almanizi saglar bir de diger private shopping siteleri gibi bagimlilik yapar uyarmadi demeyin hemen üye olmak isteyenler için davetiye linki sudur http://wwwtrendyolcom/davet/emrezengin_1115804,5,,,,,,,,,,,,,,,,,,,,
4 3 milyon dolarlik bir yatirim aldigi haberleri dolasan alisveris sitesi rakam dogruysa 3-5 aylik bir proje için muazzam bir durum http://wwwwebrazzicom/…3-milyon-tl-yatirim-geldi/,5,,,,,,,,,,,,,,,,,,,,
su anki adidas kampanyasinda galatasarayin geçen sezonki esofman takimini inanilmaz bir fiyata satan online alisveris sitesi storelarda an itibari ile 125 tl ayn takim hem de indirimli fiyat diye satiliyor bu fiyata trendyolda ise sadece 52 lira,5,,,,,,,,,,,,,,,,,,,,
magazada 90 liraya gördügüm ürünü 25 liraya satin aldigim ve bugün bana ulastiran site,5,,,,,,,,,,,,,,,,,,,,
yalçin ayaydin in ortak oldugu kisisel alisveris private shopping girisimi içinde yalçin ayaydin varsa ticari basari yakalamasi banko bence,5,,,,,,,,,,,,,,,,,,,,
6-7 ayda 60 milyon dolar degere ulasmis basari hikayesi http://wwwwebrazzicom/…ilyon-dolar-yatirim-geldi helal olsundur,5,,,,,,,,,,,,,,,,,,,,
suan piyasadaki alisveris sitelerinin bence en iyisidir indirimli ürün uygulamasini layikiyla sadece bu sitede görebilmekteyiz hem de sürekli ayni markalarin ürünlerini degil her gün yeni ve uygun ürün sunabilen bir site bence de helal olsundur,5,,,,,,,,,,,,,,,,,,,,
twitter üzerinden sorulariniza çok hizli yanit alabiliyorsunuz tavsiyemi dikkate alarak artik canta boyutlarini da yazdiklarini ilettiler sözlügü de takip ediyorlarmis çünkü gizli kimligimi de bulup çözdüler bir de türkiyenin genelinde olan yavas tedarik ve kargo sorununda ileri çalismalar gösterirlerse süper olucak not bu kadar reklamdan sonra hediye cekimi isterim,5,,,,,,,,,,,,,,,,,,,,
ürünü aldiktan sonra pisman olup iptal amaçli gecenin bir yarisi mail attigimda 45 saniyede siparisi iptal eden yarmis site dassanizi yirim,5,,,,,,,,,,,,,,,,,,,,
iki kez ipekyol dan 50 tl degerinde hediye çeki kazandigim site sitede kullanilmak üzere hediye çeki verseler de havamizi bulsak dedirtmistir zira ipekyol dan alacak 100 tl lik ucuz bir ürün bulamadigimdan twist ten bir atki ve bir kemer alip üstüne bir de para vermek zorunda kaldim oysa trendyol com da ne güzel harcardim ben onu misler gibi,5,,,,,,,,,,,,,,,,,,,,
ayni marka için diger alisveris sitelerine istinaden daha uygun fiyatlar koyan site ayni ürünü hem de ayni markafoni ve trendyolda görüyoruz ama arada 20 lira fark var seviyorum bu trendyolu canlarim ya,5,,,,,,,,,,,,,,,,,,,,
ismindeki yol a odaklanip trend e giden yol gibi algilanan ama acaba trendy ol mu demek istiyordur ki diye de sorgulanabilecek marka,5,,,,,,,,,,,,,,,,,,,,
ürünleri gerçek fiyatindan almanizi saglayan site zaten üzerine 290 tl fiyat konmus bir ayakkabi 70 tl den fazla etmez gözümde iste trendyol da bizim bu ayakkabiyi gerçek fiyatindan almamiza yariyor yani önce bindirim sonra indirim,5,,,,,,,,,,,,,,,,,,,,
markafoni gibi ürünü süründürüp süründürüp son gün yollama gibi bir angutluk yapmayan site,5,,,,,,,,,,,,,,,,,,,,
bu siteden iki kez alisveris yaptim bir laptop çantasi ve bir hirka aldim ikisinden de çok memnun kaldim neden bilmiyorum ama muadillerine göre bana daha çok güven veriyor bu site kargo kutulari bile daha kaliteli bu sitenin,5,,,,,,,,,,,,,,,,,,,,
ilk alisverisimde aldigim indirimli ürünü harika bir çift bot belirttikleri tarihlerde kargolayan ve bana ulastiran kullanisli ve güvenilir site,5,,,,,,,,,,,,,,,,,,,,
an itibariyle dedikleri zaman diliminde ürünümü bana ulastiran alisveris sitesi güvenilir bir mekan adidas in bir kez daha butik açmasini dört gözle beklemekteyim,5,,,,,,,,,,,,,,,,,,,,
markafoni ve limango ya göre çok daha kisa sürede gönderim yapan alisveris sitesi ayrica ürünün neden yapildigini az çok ebatlarini da verdikleri için kendilerini tebrik ediyorum bir de genç tasarimcilar en çok bu sitede oluyor o da ayri bir güzelligi,5,,,,,,,,,,,,,,,,,,,,
10 gün kadar önce adidas magazasinda begendigim ve maalesef hiçbir subesinde numarasi kalmadigindan alamadigim 2 ayri modeli bugün trendyolda buldum su an benden mutlusu yok,5,,,,,,,,,,,,,,,,,,,,
ilk alisverisimde siparisimin üzerinden 14 gün geçtikten sonra ürünün tedarik edilemedigi için siparisimin iptal oldugunu bana bildiren alisveris seysi ayrica ilgili miktar kredi kartima tekrar iade edilip sonraki alisverislerimde kullanilmak üzere 20 tl hediye çeki sahsima sunulmusmus edit trendyol parami iade etmis üzerine iptal edilen siparisi adresime göndermistir müsteri memnuniyeti bu olsa gerek,5,,,,,,,,,,,,,,,,,,,,
5 gunde teslim ettigi ancak rahat olmadigi icin dun iade istedigim ayakkabinin islemlerini bugun tamamlayan alisveris sitesi hiz diye buna derim,5,,,,,,,,,,,,,,,,,,,,
facebook taki sayfalarindan tutun atilan maillara kadar tüm kullanicilarina sabirla ve son derece hizli cevap veren sürekli iyiye giden ve iadelerde çok yardimci olan süper alisveris sitesi 7 subatta vermis oldugum siparisi 12 subatta bana teslim etmis olmalari da cabasi markafoni hem x lira üstü alisverislerde kargo bedava promosyonunu kaldirir ve siparisleri çok daha geç teslim ederken trendyol bu konuda ciddi fark atmaktadir buradan kendilerini tebrik ediyor basarilarinin devamini diliyoruz,5,,,,,,,,,,,,,,,,,,,,
mankenin üzerindeki giysinin bedenini ve mankenin ölçülerini vermelerini çok takdir ettigim alisveris sitesi gerçi mankelerin hepsi s beden giyiyor ama olsun bize en azindan bir karsilastirma firsati veriyorlar markafoni gibi tahmin etmeye çalismak zorunda kalmiyoruz edit markafoni de veriyormus artik aferin,5,,,,,,,,,,,,,,,,,,,,
kiyafetleri tasiyan modellerin beden ölçülerini de yazarak internet üzerinden kiyafet alisverisini daha saglikli bir sekilde yapmanizi saglayan sanal alisveris sitesi,5,,,,,,,,,,,,,,,,,,,,
gayet hizli bir site ve siparisler söylenen süreden bile daha hizli geliyor,5,,,,,,,,,,,,,,,,,,,,
müsteri memnuniyeti konusunda asmis site simdiye kadar sürüyle iade yaptim hiçbirinde onlarin kusuru yoktu beden uymadigi için geri vermek durumunda kaldim bana misin demeden kargo ücretini karsilayarak iadesini aldilar ikiletmeden kredi kartima da parami yatirdilar ayrica çagri merkezini aradigim anda müsteri temsilcileri karsima çikiyor öyle duygulaniyorum ki aglamak istiyorum bünye aliskin degil zira bir çagri merkezini ariycam da 10 sn de baglanicam temsilciye biri söylese rüya derim ama trendyol sayesinde rüyalar gerçek oluyor bkz abarttikça abartmak neyse demem o ki bozulmadan devam eder insallah korkuyorum nazar degecek diye,5,,,,,,,,,,,,,,,,,,,,
belirtmis olduklari teslimat tarihinden daha önce siparisimi teslim eden simdilik gözüme giren ama gözümün üstünde oldugu alisveris sitesi,5,,,,,,,,,,,,,,,,,,,,
tarihinin en çilgin sabahlarindan birisini yasiyor ipekyol ürünleri satisi pardon dagitisi hunharca bir savas halini almistir kapabilene ask olsun haksiz sayilmayiz efenim siyah elbise 349 00 tl yerine 1990 tl,5,,,,,,,,,,,,,,,,,,,,
(22707598) övmüstüm bir kaç gün önce hakliymisim aldigim 3 üründen birinin üzerindeki islemeleri görmeden direk sepete atmis ordan da direk satin almistim ürünler geldiginde dogal olarak incelemeden aldigim bu ürüne isinamadim ve ayni gün verdikleri adrese iade olarak yolladim iade kargolarinin ücretini karsiladiklarini zaten duymayan kalmamistir neyse sitede iadeniz en fazla on gün içinde kabul edilir paraniz da bankaniza bagli olarak en fazla on gün içinde iade edilir yaziyordu bunu okuyunca killanmadim degil tabi bi dahaki ekstrede ancak görürüm bu iadeyi diye düsünüyordum ki kargonun iletilmesinin ertesi günü iadem kabul edildi ve ikinci günün sabahi da bankanin internet subesinde iadeyi görünce dumur oldum bu kadar hizli olmalarini beklemiyordum tesekkür ederim,5,,,,,,,,,,,,,,,,,,,,
ipekyolu görünce her buldugumu sepete atip 10 parça kurtardim ha ben erkegim ama indirimi görünce dayanamadim adamlarda persembe günü aldigim seyleri bana pazartesi ulastirdi,5,,,,,,,,,,,,,,,,,,,,
bir de bugün twist vardi  yemin ediyorum mahalle pazari gibi oluyor artik trendyol keske diyorum su kapis internette degil de gerçek hayatta yapilsa valla ne cazgirliklar izlerdik  yemin ediyorum mahalle pazari gibi oluyor artik trendyol keske diyorum su kapis internette degil de gerçek hayatta yapilsa valla ne cazgirliklar izlerdik  çok eglenirdik çoook,5,,,,,,,,,,,,,,,,,,,,
özetle; her ama her açidan muadillerinden çok daha iyi bir site markafoni gün geçtikçe kötüye giderken trendyol hiz kesmiyor ben limangoyu gömeli çok oldu  digerlerini bilemem,5,,,,,,,,,,,,,,,,,,,,
iade konusunda sahiden hiç sorun çikarmayan  kargo ücretini de iade ederek müsteri emnuniyetinde tavan yapan site güzel  ala fakat hani bu d&g  cavalli filan kreasyonlari satiyorlar ya yemin ediyorum 90 ortalarindan o ürünler modasindan belli hangi depodan elde kalmis ne kadar ürün varsa dayiyorlar belli ki bence yillarini da yazarak vintage havasinda satabilirler  o derece bi de yok yaz modasi yok adim adim plaj falan gibisinden konseptler yaratarak muhtemelen iade gelen filan ürünleri toparlayip hiçbir marka veya üretici adi yazmadan satiyorlar ki  bence bu kisim çok etik degil gerçi ana nesiyse artik alan alir  bence bu kisim çok etik degil gerçi ana nesiyse artik alan alir  almayan almaz,5,,,,,,,,,,,,,,,,,,,,
hotiç kampanyasinda 250 tllik ayakkabiyiyi 79 tlna satmasi ile ile mutlu etmistir daha önceden de siparis verdigim ve gününden bile önce ürünler elime ulastigi için bence hiç tereddüt etmeden siparis verilebilecek sitedir ,5,,,,,,,,,,,,,,,,,,,,
markafoninin müsteri memnuniyeti saglayamamasindan hizlica faydalanmis  henüz alisveris yapmadigim ve uzun süredir bakmakla yetindigim  ama yorumlara bakilirsa über basarili alisveris sitesi,5,,,,,,,,,,,,,,,,,,,,
en yakin zamanda buradan alisveris yapmaliyim dedirten site ,5,,,,,,,,,,,,,,,,,,,,
verilen siparisi zamaninda* yollama konusunda sözünde duran bir siteymis internette yazilan haklarindaki sikayetleri okuyunca bir an korkmustum ama bugün siparislerimin geldigini görünce sevindim resmen diger alisveris sitesi türevlerine göre de daha bilindik ve iyi markalarin ürünlerinin satisa sunuldugu sitedir ayni zamanda,5,,,,,,,,,,,,,,,,,,,,
ilk kez siparis verdigim  gayet memnun kaldigim sitedir fiyatlari hem çok uygun  hem de kaliteli markalar mevcut yalniz söyle bir eksisi var  siparisini verdigim ürün elime 9 gün sonra ulasti siparisin ulasma hizi disinda gayet güzel bir site pek sevdim  siparisini verdigim ürün elime 9 gün sonra ulasti siparisin ulasma hizi disinda gayet güzel bir site pek sevdim ,5,,,,,,,,,,,,,,,,,,,,
bugün verdigim siparisin kargo ücretini almadilar birkaç saat sonra da arayip yves rocherden verdigim maske ve krem sparislerimin ne zamanda geldigi ve etkisini görüp görmedigimi sordular yardimci oldugum için de 10 lira hediye çeki verdiler sasirdim ,5,,,,,,,,,,,,,,,,,,,,
simdiye kadar aldigim herseyden beni memnun birakmis zamaninda teslimat yapmis  ürünlerin kalitesiyle sasirtmis  online alisverisin sükela adresidir,5,,,,,,,,,,,,,,,,,,,,
ürünler için beden yazmalari bir komediden ibarettir her seye 32/48/m yazinca beden yazmis olmuyorsunuz günümüzde her ürünün kalip bilgisi var  dar kalip genis kalip normal kalip olabilir elinizdeki nasil bir mankense hepsinde ayni bedeni mi giyiyor yani? tabii ki hayir ama üsendikleri için böyle yazip geçiyorlar çok ciddiye almayin,5,,,,,,,,,,,,,,,,,,,,
yine de en iyi private shopping sitesi denebilir hiz konusunda son zamanlarda baya baya costular pazartesi kampanya bitiyor  çarsamba kargo elimde en büyük avantaji ise iade kargolarini karsi ödemeli gönderebilmenizdir bu yönüyle diger alisveris sitelerinin hepsinden ayriliyor  umarim bu artilarini kaybetmezler sonuçta zaten 5 tl olan kargodan kazançlari var,5,,,,,,,,,,,,,,,,,,,,
internet üzerinden alisveriste kullanmis veya denemis oldugum 5 site içerisinde en hizli olani,5,,,,,,,,,,,,,,,,,,,,
twitterda sorulan sorulara çok kisa sürede cevap veren site limango ile markafoni onu bile yapmiyorlar,5,,,,,,,,,,,,,,,,,,,,
